NAME,CODE,OPEN,HIGH,LOW,CLOSE
SUPREMEX    ,534733, 10.42, 10.42, 10.42, 10.42
DYNEMIC PRO ,532707, 496.9, 508.45, 492.05, 502.7
VIKRAM THERM,530477, 200.95, 200.95, 189.05, 193.5
BALURGHAT TE,520127, 8.5, 8.75, 8.36, 8.75
ARTEMISELC  ,542670, 37.0, 38.0, 36.0, 38.0
AMTL        ,534612, 10.2, 10.74, 9.49, 10.58
FIBERWB IN  ,507910, 41.0, 46.9, 41.0, 42.5
MADHAVIPL   ,539894, 5.42, 5.94, 5.2, 5.81
INTELL ADV  ,534732, 4.13, 4.13, 4.13, 4.13
9ERFL23     ,936128, 952.0, 959.0, 950.0, 951.43
ARCHIES LTD ,532212, 10.91, 12.53, 10.84, 11.94
PRECI CONTNR,523874, 0.27, 0.27, 0.27, 0.27
MSR INDIA   ,508922, 10.28, 10.46, 9.48, 10.46
BURNPUR     ,532931, 2.8, 2.87, 2.73, 2.86
GATEWAY DIST,532622, 248.9, 263.8, 243.25, 253.9
GARMNTMNTR  ,539216, 94.95, 94.95, 89.0, 89.05
ADHINATH TEX,514113, 3.09, 3.09, 3.09, 3.09
ISEC        ,541179, 455.6, 475.75, 451.0, 468.5
PGHL        ,500126, 6350.0, 6375.0, 6206.6, 6312.75
DIVYA.GRANIT,526315, 48.95, 48.95, 48.95, 48.95
KAUSHAL INFR,532925, 1.24, 1.24, 1.24, 1.24
VIVO BIO TEC,511509, 61.5, 73.8, 59.0, 71.6
AAVAS       ,541988, 2310.0, 2310.0, 2236.0, 2240.65
UMESL       ,532398, 2.82, 2.94, 2.81, 2.89
NATIONAL STD,504882, 587.9, 617.3, 558.6, 607.1
ELEGANT FLOR,526473, 1.81, 1.99, 1.81, 1.85
AUSOM ENT   ,509009, 59.45, 62.0, 54.5, 61.65
LAFFANS PETR,524522, 20.65, 20.65, 19.0, 19.55
GPPL        ,533248, 96.15, 96.15, 92.35, 92.6
NLCINDIA    ,513683, 49.2, 49.2, 48.15, 48.3
CAMS        ,543232, 2287.0, 2298.0, 2213.0, 2242.95
STAR PAPER  ,516022, 129.0, 131.8, 125.0, 127.55
AMBER       ,540902, 3060.05, 3095.5, 3029.7, 3044.55
EXCEL INDUST,500650, 1099.8, 1119.0, 1024.25, 1053.45
PRAVEG      ,531637, 63.35, 65.95, 63.1, 64.15
GALADA TELE.,504697, 1.15, 1.2, 1.15, 1.2
CONFINT     ,504340, 4.25, 4.25, 4.25, 4.25
MAZDA LTD   ,523792, 467.65, 485.0, 467.55, 473.0
93MMFSL27   ,936412, 1118.0, 1118.0, 1118.0, 1118.0
RENUKA SUGAR,532670, 12.1, 12.76, 12.03, 12.03
SOFTSOL (I) ,532344, 73.05, 79.8, 73.0, 79.2
VIPUL LTD   ,511726, 26.45, 26.45, 25.5, 25.6
VST INDUS.  ,509966, 3255.0, 3255.0, 3152.55, 3169.45
RCI IND     ,537254, 7.32, 7.78, 7.32, 7.64
ALFL        ,538952, 0.69, 0.75, 0.69, 0.75
CARBORUNDUM ,513375, 599.0, 610.0, 551.0, 556.95
VIRAT INDUS.,530521, 34.9, 35.0, 32.8, 33.85
MAHALAXMI SM,513460, 3.2, 3.2, 3.2, 3.2
SURYALATA SP,514138, 142.65, 142.65, 130.1, 134.0
SAHARA ONE  ,503691, 31.4, 33.6, 30.4, 33.6
MENON BEAR. ,523828, 55.05, 56.5, 55.05, 55.95
NEIL        ,539016, 6.65, 7.35, 6.65, 7.17
AMFL        ,540697, 1.6, 1.6, 1.5, 1.58
HONDAPOWER  ,522064, 995.0, 1010.0, 991.0, 997.3
RUCHI SOYA  ,500368, 680.0, 688.4, 678.25, 682.3
GREENPOWER  ,533263, 1.94, 1.98, 1.93, 1.98
SUNIL HEALTH,537253, 33.0, 35.0, 32.05, 34.1
HIND.NAT.GLS,515145, 34.3, 34.3, 33.15, 34.15
EML         ,538653, 1.22, 1.22, 1.22, 1.22
915DHFL21B  ,935836, 360.0, 360.0, 360.0, 360.0
SHAHLON     ,542862, 83.2, 90.3, 83.2, 88.6
HERITGFOOD  ,519552, 362.7, 364.25, 351.3, 356.7
GIC HOUSING ,511676, 114.0, 115.4, 113.55, 114.3
LOYAL       ,539227, 27.75, 29.4, 27.75, 29.4
HIM.FIBRES  ,514010, 1.52, 1.52, 1.5, 1.5
AVANTEL LTD ,532406, 432.0, 432.0, 415.25, 420.85
INTELLECT   ,538835, 711.8, 711.8, 690.95, 696.2
SWITCH.TECH.,517201, 43.0, 43.0, 43.0, 43.0
PRIMEFRESH  ,540404, 225.0, 225.0, 200.0, 214.65
ANS LTD     ,531406, 11.78, 11.78, 11.78, 11.78
CHARTERED CA,511696, 60.0, 60.0, 60.0, 60.0
FDC LIMITED ,531599, 317.15, 323.0, 313.8, 318.6
PION INVEST ,507864, 27.1, 29.5, 27.1, 29.45
ORTINLAABS  ,539287, 28.1, 29.0, 27.0, 28.0
INN.TECH.PAC,523840, 17.7, 17.9, 17.7, 17.9
ATISHAY     ,538713, 30.1, 31.9, 30.0, 30.5
NICCO PARKS ,526721, 43.25, 45.0, 42.55, 42.55
NITINSPINNER,532698, 92.1, 100.5, 91.0, 96.55
IIFL        ,532636, 259.0, 259.0, 244.1, 253.35
IZMO        ,532341, 76.65, 78.65, 76.5, 78.65
SILVEROAK   ,512197, 2.88, 2.88, 2.88, 2.88
AJEL        ,530713, 2.34, 2.34, 2.34, 2.34
MALLCOM     ,539400, 678.0, 688.8, 657.2, 676.35
1090DLSL22  ,936500, 991.0, 991.0, 991.0, 991.0
JINDAL WORLD,531543, 48.8, 48.8, 45.3, 45.95
BHARAT FORGE,500493, 642.0, 642.9, 623.25, 639.45
TERRASCOPE  ,513305, 1.6, 1.6, 1.6, 1.6
MODISON MET.,506261, 62.75, 62.75, 58.1, 58.55
RESTILE CER.,515085, 2.09, 2.09, 1.92, 2.03
GSS INFOTECH,532951, 71.3, 71.35, 69.05, 70.2
BESTAGRO    ,539660, 355.0, 373.45, 341.0, 345.7
WELSPLSOL   ,500365, 14.9, 14.9, 13.9, 13.95
STARTECK    ,512381, 72.4, 72.95, 68.5, 71.15
UNJHA FORMUL,531762, 7.42, 8.17, 7.42, 7.93
MARKSANS    ,524404, 72.0, 76.45, 70.5, 75.1
PREMIER EXPL,526247, 152.0, 152.0, 147.05, 152.0
CUMMINS (I) ,500480, 847.6, 858.2, 834.45, 852.65
GUJ.MINERAL ,532181, 61.2, 61.9, 60.25, 60.5
FORBES & CO ,502865, 1700.0, 1717.9, 1685.0, 1700.8
ALANKIT     ,531082, 14.45, 14.45, 14.02, 14.27
GAYATRI SUGR,532183, 2.2, 2.2, 2.2, 2.2
UFLEX LTD   ,500148, 421.9, 456.9, 417.55, 444.05
RDB REALTY  ,533285, 17.6, 19.35, 17.6, 19.35
FIRSTOBJ    ,532379, 4.88, 4.88, 4.88, 4.88
WELCORP     ,532144, 141.5, 143.5, 139.15, 140.75
THIRDWAVE FI,531652, 34.7, 37.2, 34.7, 34.7
SPECTRA IND.,513687, 3.13, 3.13, 3.13, 3.13
INDUSIND BNK,532187, 922.3, 934.35, 909.1, 931.35
JYOTI STRUCT,513250, 4.75, 4.8, 4.65, 4.8
NIYOGIN     ,538772, 75.1, 77.9, 74.35, 74.35
VAIBHAVGBL  ,532156, 4329.9, 4329.9, 4205.2, 4288.65
MTPL        ,540254, 4.48, 4.48, 4.48, 4.48
BSE  INFRA  ,532123, 0.89, 0.9, 0.89, 0.9
PRIMA AGRO L,519262, 19.4, 20.2, 19.4, 20.2
GREENPANEL  ,542857, 228.8, 235.25, 218.25, 229.5
DECCAN POLYP,531989, 2.81, 2.81, 2.81, 2.81
975MFL24B   ,936930, 1050.0, 1050.0, 1050.0, 1050.0
MISHTANN    ,539594, 4.6, 4.65, 4.5, 4.5
HIND.COPPER ,513599, 156.0, 156.0, 150.55, 151.3
SBICARD     ,543066, 958.0, 975.0, 946.15, 965.65
KOTHARI PROD,530299, 65.45, 78.9, 65.15, 78.8
HARR.MALAYAL,500467, 166.0, 180.0, 165.05, 178.4
63MOONS     ,526881, 89.8, 90.0, 88.0, 88.55
INDUCTO STL.,532001, 17.4, 17.7, 17.4, 17.7
CONSTRONIC  ,523844, 5.25, 5.25, 5.25, 5.25
HITECHGEAR  ,522073, 180.8, 188.7, 175.5, 183.2
METAL COATIN,531810, 27.05, 28.0, 26.85, 28.0
875STFCL27  ,937065, 1049.0, 1049.0, 1024.0, 1024.0
GRANULES (I),532482, 334.0, 354.3, 330.05, 352.45
IFCI150212B ,972714, 5020.01, 5028.0, 5020.01, 5028.0
SAINT-GOBAIN,515043, 64.7, 66.45, 64.0, 65.95
CIPLA LTD.  ,500087, 885.0, 899.0, 869.55, 888.7
CEINSYSTECH ,538734, 129.35, 146.9, 129.35, 138.95
HIND.TIN WRK,530315, 71.5, 82.9, 69.5, 80.15
THANGAMAYIL ,533158, 611.05, 618.45, 607.4, 609.1
06ARD       ,542967, 4.55, 4.55, 4.55, 4.55
LKP FIN     ,507912, 75.4, 76.65, 73.05, 76.15
CIGNITI TECH,534758, 392.5, 395.95, 385.2, 389.75
TATASTLLP   ,513010, 981.0, 1004.35, 937.9, 975.65
UNIVPHOTO   ,542933, 188.0, 200.0, 188.0, 198.4
VIVANZA     ,530057, 77.0, 77.0, 73.75, 73.75
DOLFIN      ,542013, 45.8, 45.8, 45.8, 45.8
SHA ENG PLA ,501423, 1211.0, 1240.0, 1172.0, 1226.2
ROTO PUMPS  ,517500, 220.0, 220.0, 202.0, 213.3
ECS         ,540063, 2.51, 2.51, 2.51, 2.51
IDFCFIRSTB  ,539437, 56.2, 56.9, 55.75, 56.2
MARUTI INFRA,531540, 25.2, 26.9, 25.05, 26.15
COMPUCOM SOF,532339, 8.56, 8.61, 8.44, 8.48
ASHIANA ISP.,513401, 17.5, 17.7, 16.25, 17.7
HONEYWELL   ,517174, 42610.0, 42995.2, 42000.0, 42153.9
GUJ.ST.FERT ,500690, 95.45, 97.65, 93.85, 96.55
RAVI KUMAR  ,533294, 8.79, 9.11, 8.51, 8.76
INTER ST.FIN,526859, 1.86, 1.86, 1.86, 1.86
UNIWORTH LTD,514144, 0.56, 0.6, 0.56, 0.6
DUNCANENG   ,504908, 124.0, 127.9, 115.2, 117.7
BHARAT SEATS,523229, 68.05, 69.0, 67.45, 68.0
GEECEE      ,532764, 104.05, 105.15, 103.0, 103.4
PAZEL       ,504335, 0.24, 0.24, 0.22, 0.22
VIKASECO    ,530961, 1.87, 1.94, 1.86, 1.89
JAMESWARREN ,538564, 134.4, 144.0, 132.05, 137.45
PALRED      ,532521, 136.0, 143.35, 135.35, 139.8
RAGHUNATH IN,526813, 5.32, 5.32, 5.07, 5.13
BIRLA CORPN.,500335, 915.0, 935.9, 915.0, 933.8
SYNTHIKO FOI,513307, 23.75, 24.5, 23.75, 24.5
MAYUKH      ,539519, 29.0, 29.0, 28.0, 28.9
IFCI121211D ,947841, 5058.1, 5058.1, 5058.1, 5058.1
FELDVR      ,570002, 12.82, 12.99, 11.96, 12.0
BANCO PROD. ,500039, 154.55, 159.9, 152.2, 154.8
PREMIER POLY,514354, 40.95, 41.9, 37.3, 38.1
ADINATH EXIM,532056, 6.01, 6.01, 5.8, 5.8
SHALIMAR PAI,509874, 89.15, 90.75, 88.75, 88.85
KENNAMETAL  ,505890, 1035.0, 1035.0, 1035.0, 1035.0
DEN NETWORK ,533137, 43.25, 44.45, 43.25, 44.1
IRONWOOD    ,508918, 27.0, 27.1, 24.6, 27.1
MAL         ,531613, 0.9, 0.96, 0.9, 0.95
GENUSPAPER  ,538961, 7.77, 8.16, 7.36, 8.03
NXTDIGITAL  ,500189, 460.0, 473.95, 460.0, 470.0
AVONMORE    ,511589, 18.75, 18.75, 17.6, 17.65
HPL         ,540136, 46.0, 47.95, 46.0, 47.4
FORTIS MLR  ,523696, 64.55, 67.5, 61.6, 67.0
RESPON IND  ,505509, 158.75, 161.9, 156.85, 157.25
SREECHEM RES,514248, 16.6, 16.6, 16.6, 16.6
FIEM INDS   ,532768, 581.45, 584.15, 562.0, 566.4
SHRIRAM EPC ,532945, 4.26, 4.35, 4.15, 4.17
VIP INDUS.  ,507880, 336.25, 337.6, 334.15, 335.95
E.I.D.PAR   ,500125, 388.4, 426.35, 388.4, 421.55
MANGLR.CHEM ,530011, 79.1, 85.8, 79.1, 84.25
M100        ,536960, 25.61, 25.95, 25.4, 25.55
925MMFL22   ,937421, 985.0, 985.0, 975.05, 979.57
BARBEQUE    ,543283, 609.45, 612.6, 594.0, 607.8
BALAJI TELE.,532382, 57.9, 58.0, 56.4, 57.05
LINCOLN PHAR,531633, 289.05, 303.0, 283.95, 293.7
NEULAND LAB.,524558, 2549.8, 2680.55, 2511.0, 2608.25
KAMAN HSG   ,511131, 4.9, 5.0, 4.8, 4.96
MSL         ,539275, 66.5, 67.0, 63.65, 67.0
BRIJLAXMI LE,532113, 2.45, 2.45, 2.45, 2.45
RCL         ,539673, 8.47, 9.0, 8.47, 9.0
GUJ APOIND  ,522217, 216.7, 221.8, 211.8, 212.65
VENKEY'S (I),523261, 1589.65, 1643.4, 1588.0, 1617.25
SCANP GEOM  ,526544, 15.15, 17.0, 15.15, 16.05
STER TECH   ,532374, 230.9, 236.85, 224.45, 226.7
MUKTA ARTS  ,532357, 28.0, 28.2, 28.0, 28.0
VISAKA IND. ,509055, 594.6, 601.45, 593.25, 599.5
CINDRELLA FI,531283, 3.04, 3.04, 3.04, 3.04
VIPULORG    ,530627, 176.5, 179.5, 173.45, 175.2
PRO FIN CAP.,511557, 31.0, 34.0, 28.0, 30.05
FLUOROCHEM  ,542812, 808.35, 810.3, 784.8, 796.25
MAHINDCIE   ,532756, 169.65, 175.0, 169.65, 172.65
MCD HOLDING ,532852, 41.25, 41.25, 36.5, 38.55
PLASTIBLEND ,523648, 224.2, 243.95, 222.7, 240.55
ICICINV20   ,539945, 77.65, 79.0, 77.21, 78.04
SWSOLAR     ,542760, 313.3, 314.45, 302.2, 307.75
WINSOME BREW,526471, 4.11, 4.31, 3.98, 4.31
NAT PLASTIC ,531287, 36.05, 37.5, 35.0, 36.9
BEML LTD    ,500048, 1167.0, 1192.75, 1167.0, 1184.55
GKB OPHTHA  ,533212, 67.3, 74.3, 67.25, 69.7
MEHAI       ,540730, 69.85, 69.85, 66.35, 68.6
MANORAMA    ,541974, 915.0, 949.0, 901.95, 943.2
0SCUF22     ,936600, 1202.01, 1202.01, 1202.01, 1202.01
C & C CONSTR,532813, 4.86, 4.86, 4.85, 4.85
COCHINSHIP  ,540678, 366.7, 379.15, 366.7, 372.15
GULSHAN POLY,532457, 153.65, 157.6, 151.1, 153.2
CHENNAI PET.,500110, 110.0, 114.45, 109.95, 111.5
SAGARPROD   ,532092, 3.33, 3.33, 3.05, 3.05
MAH & MAH   ,500520, 742.25, 751.85, 737.35, 747.5
HIGH ENERGY ,504176, 783.05, 783.05, 748.25, 766.2
HASTI FINANC,531387, 4.25, 4.3, 4.25, 4.25
PGIL        ,532808, 194.0, 194.0, 162.0, 181.8
CHANDNI TE  ,522292, 56.3, 57.0, 54.75, 55.75
PRIME PROP  ,530695, 9.6, 10.0, 8.76, 9.8
AAYUSH      ,539528, 26.45, 27.3, 26.45, 27.3
RDB RASAYAN ,533608, 71.95, 71.95, 68.0, 69.7
SPENTA INT. ,526161, 40.9, 40.9, 39.5, 39.85
XCHANGING   ,532616, 65.05, 75.35, 65.05, 71.95
AJANTA PHARM,532331, 1865.0, 1972.0, 1847.35, 1946.5
ALFA TRANSFO,517546, 11.75, 12.44, 11.35, 12.44
SPEL SEMICON,517166, 13.48, 13.48, 13.05, 13.35
SYNCOM HEAL ,533157, 3.23, 3.23, 3.08, 3.09
RFL31JAN19  ,958562, 119842.0, 119842.0, 119842.0, 119842.0
JSLHISAR    ,539597, 163.1, 167.0, 162.0, 164.85
INDOUS      ,541304, 36.0, 36.0, 35.5, 35.5
SUTLEJ TEXT ,532782, 43.5, 44.45, 43.0, 43.45
DEVINE IMPE ,531585, 2.55, 2.55, 2.55, 2.55
07GPG       ,543079, 0.1, 0.1, 0.1, 0.1
RRIL        ,531307, 13.05, 13.05, 12.13, 12.34
JOSTS ENG.  ,505750, 656.05, 656.05, 583.2, 619.1
BNK OF INDIA,532149, 70.0, 70.75, 68.8, 69.15
PHOENIX TN  ,537839, 10.8, 11.55, 10.8, 11.5
GGL         ,540936, 19.25, 19.25, 19.25, 19.25
NIESSPM     ,542848, 23.5, 23.5, 23.5, 23.5
MOTHERSON SS,517334, 220.0, 221.7, 211.8, 219.9
ERIS        ,540596, 589.0, 601.1, 586.5, 598.05
SUPER SAL IN,512527, 601.0, 601.0, 600.0, 600.0
EMAMIREAL   ,533218, 45.7, 46.0, 44.05, 44.4
MPL         ,526143, 5.74, 5.74, 5.74, 5.74
RASANDIK ENG,522207, 56.1, 59.9, 56.0, 56.55
ARVSMART    ,539301, 94.15, 95.35, 93.1, 94.0
SONATA SOFT.,532221, 582.0, 585.0, 575.0, 577.1
AGIIL       ,539042, 70.7, 72.8, 69.2, 71.6
HINDALCO    ,500440, 365.4, 373.65, 363.25, 367.25
BLB LTD.    ,532290, 5.95, 6.16, 5.87, 5.9
H.P.COTTON  ,502873, 44.5, 44.5, 41.4, 42.25
DIGISPICE   ,517214, 31.0, 31.95, 30.25, 30.45
MEP         ,539126, 15.65, 15.95, 15.65, 15.9
KRETTOSYS   ,531328, 5.9, 5.9, 5.8, 5.84
MOLD-TEK TEC,526263, 44.5, 45.95, 44.3, 45.4
KESAR TERMI ,533289, 35.7, 35.7, 32.2, 33.9
ANURAS      ,543275, 644.95, 689.15, 632.6, 684.2
ESCORTS LTD.,500495, 1125.1, 1133.6, 1112.0, 1122.7
SHANGAR     ,540259, 13.3, 13.83, 12.5, 12.61
RISHI LASER ,526861, 11.45, 11.88, 11.45, 11.88
UNICK       ,541503, 28.5, 29.35, 27.8, 28.55
GANDHI SP.TU,513108, 295.45, 295.45, 284.55, 287.85
NIRAJ CEMENT,532986, 36.75, 40.0, 36.75, 39.25
IMPPOWERS   ,517571, 14.7, 14.7, 13.85, 13.95
TATA COMM   ,500483, 1095.55, 1111.0, 1068.75, 1086.7
MUTHOOT CAP ,511766, 368.15, 374.35, 367.0, 371.75
CANARA BANK ,532483, 143.25, 147.85, 142.35, 145.55
SETFBSE100  ,539031, 154.0, 154.0, 152.0, 152.89
HAVELLSINDIA,517354, 989.35, 1005.3, 980.3, 997.95
AARVEE DENIM,514274, 20.1, 20.7, 19.5, 20.7
MAHA CORP   ,505523, 0.49, 0.49, 0.49, 0.49
888IRFC29   ,961885, 1349.85, 1349.85, 1349.85, 1349.85
BETEX INDIA ,512477, 47.4, 47.4, 46.8, 47.0
PRAKASHSTL  ,533239, 1.0, 1.01, 0.95, 1.01
AYMSYNTEX   ,508933, 51.5, 53.5, 49.75, 49.85
ITI LTD.    ,523610, 106.15, 113.3, 106.15, 110.8
GILLETTE (I),507815, 5519.25, 5519.25, 5442.0, 5448.4
GUJ.ALKALI  ,530001, 409.1, 428.0, 409.1, 419.55
ANUPAM      ,530109, 7.84, 7.84, 7.14, 7.42
VATECH WABA ,533269, 249.6, 249.6, 240.0, 243.95
VITESSE     ,540823, 34.95, 34.95, 33.25, 33.25
AMAL PRODUCT,506597, 366.0, 367.0, 345.9, 347.2
870LTFL22A  ,961737, 1021.05, 1021.1, 1021.0, 1021.0
MFLVI31F    ,937469, 1005.74, 1005.74, 1005.74, 1005.74
PANKAJPIYUS ,506122, 48.95, 48.95, 45.6, 45.6
REFEX       ,532884, 129.05, 140.95, 128.75, 133.2
TRIJAL IND. ,531658, 4.53, 4.53, 4.53, 4.53
PURAVANKARA ,532891, 70.05, 71.25, 68.4, 70.05
UTINIFTETF  ,539313, 1525.0, 1530.0, 1525.0, 1529.8
HARIA APL   ,538081, 1.13, 1.13, 1.09, 1.1
LACTOSE(I)  ,524202, 29.9, 29.9, 28.05, 28.3
CHALET      ,542399, 144.9, 144.9, 139.0, 140.1
BAJAJCON    ,533229, 271.55, 276.0, 268.5, 269.9
ARUNIS      ,526935, 29.0, 31.5, 28.1, 31.2
SPENCER     ,542337, 69.95, 70.15, 67.85, 69.65
VINTRON INF.,517393, 0.58, 0.58, 0.57, 0.57
DHAN JEEVAN ,531043, 6.18, 6.82, 6.18, 6.48
BCPL        ,542057, 50.9, 50.9, 49.15, 50.55
AUTOIND     ,532797, 34.65, 35.0, 34.65, 34.85
RTS POWER CO,531215, 44.0, 44.9, 43.0, 44.4
COCHIN MIN. ,513353, 126.9, 126.95, 120.0, 121.1
MANGALAM TIM,516007, 10.5, 10.5, 10.2, 10.2
AKASHDEEP   ,538778, 34.0, 36.0, 34.0, 35.9
SHESHAINDS  ,539111, 9.23, 9.23, 9.23, 9.23
KUANTUM     ,532937, 74.0, 78.0, 69.1, 70.2
GLOBAL VECT ,532773, 41.4, 44.35, 41.25, 43.0
PANORAMA    ,539469, 41.2, 41.2, 41.2, 41.2
IIFLWAM     ,542772, 1135.0, 1295.0, 1120.8, 1181.15
OCEANIC     ,540405, 39.65, 43.55, 39.65, 43.55
SANGHVI MOVE,530073, 129.75, 131.0, 125.7, 130.15
VFL         ,537820, 1.25, 1.28, 1.21, 1.28
BRONZE INFRA,534731, 0.32, 0.32, 0.32, 0.32
MAXVIL      ,539940, 58.25, 59.15, 57.0, 58.0
VALIANTORG  ,540145, 1565.0, 1570.75, 1506.2, 1547.35
PRIME FOCUS ,532748, 66.9, 66.9, 63.15, 65.5
AMBITION    ,539223, 4.8, 4.8, 4.47, 4.48
CHANDNIMACH ,542627, 8.6, 9.5, 8.6, 9.5
NAT.PLYWOOD ,516062, 4.55, 4.55, 4.55, 4.55
KOTAKNIFTY  ,537708, 152.5, 153.18, 152.0, 153.09
DECCAN      ,542248, 34.9, 34.9, 32.05, 33.2
AMRAWOR AGRI,531991, 0.65, 0.65, 0.65, 0.65
SOUTH PET(PS,590030, 35.0, 37.3, 34.35, 35.95
SUNDARAM FAS,500403, 739.0, 754.0, 721.2, 727.8
KANPUR PLAST,507779, 151.8, 159.8, 146.9, 157.25
TRANSCHEM   ,500422, 23.65, 27.35, 23.65, 25.5
AGOL        ,542579, 42.0, 42.0, 41.5, 41.85
STARCOM     ,531616, 131.75, 131.75, 131.75, 131.75
GLANCE FIN. ,531199, 45.75, 45.75, 45.75, 45.75
INCAP LTD.  ,517370, 21.85, 21.85, 21.85, 21.85
750IRFC35   ,935576, 1345.0, 1346.0, 1345.0, 1345.78
PBM POLYTEX ,514087, 53.95, 53.95, 51.0, 51.9
SGBSEP28    ,800327, 4680.0, 4820.0, 4680.0, 4750.0
JAYSN DYEST ,506910, 62.0, 63.5, 61.0, 62.7
ALKA INDIA  ,530889, 0.37, 0.37, 0.37, 0.37
JAINCO PROJ.,526865, 2.33, 2.33, 2.33, 2.33
TREJHARA    ,542233, 35.05, 35.45, 33.95, 34.1
PUN.CHEM    ,506618, 1027.6, 1037.15, 990.0, 1009.5
MADRASFERT  ,590134, 27.2, 27.2, 26.25, 26.6
KEYFINSER   ,512597, 56.5, 57.25, 56.5, 57.0
MAFATLAL IND,500264, 103.0, 114.9, 98.05, 102.25
GRM OVERSEAS,531449, 2350.0, 2350.0, 2188.35, 2226.7
INDIA NIVEH ,501700, 11.9, 11.99, 10.9, 10.97
GUJ.TERC LAB,524314, 10.01, 10.01, 10.0, 10.0
PHARMASIA   ,523620, 36.2, 37.2, 33.7, 36.75
GREENCREST  ,531737, 0.72, 0.72, 0.72, 0.72
NH          ,539551, 401.1, 420.8, 395.5, 409.6
KAVERI SEED ,532899, 608.0, 611.75, 595.95, 609.0
CEEJAY FINAN,530789, 80.0, 80.0, 77.55, 79.65
JINAAM      ,542653, 2.81, 2.85, 2.8, 2.8
DHARANI SUG ,507442, 7.31, 7.9, 7.16, 7.9
BRADY MORRIS,505690, 76.95, 84.5, 76.7, 84.45
CORDS CABLE ,532941, 40.65, 41.1, 40.3, 41.0
ARCHITORG   ,524640, 34.25, 36.5, 32.05, 33.45
DUROPLY     ,516003, 45.05, 47.8, 45.05, 45.8
CTL         ,538476, 5.32, 5.33, 5.05, 5.16
TITAN SECUR.,530045, 11.38, 11.38, 10.45, 11.0
104EFL24    ,936718, 1080.0, 1080.0, 1035.0, 1050.0
ICICIGOLD   ,533244, 41.9, 41.9, 41.4, 41.52
GUJ.CREDIT  ,511441, 5.1, 5.1, 5.1, 5.1
AGAR IND COR,531921, 175.95, 175.95, 169.05, 175.95
ASAHI IN.GLA,515030, 305.9, 307.0, 301.05, 302.3
PNCINFRA    ,539150, 226.0, 226.0, 221.0, 223.1
SOBHA       ,532784, 481.0, 490.0, 481.0, 485.85
KCP LTD     ,590066, 104.7, 107.25, 103.0, 105.25
HARDWYN     ,541276, 63.8, 63.9, 63.8, 63.85
H.S.(I) LTD.,532145, 4.5, 4.95, 4.5, 4.5
MOHIT PAPER ,530169, 5.3, 5.51, 5.3, 5.51
RITES       ,541556, 240.0, 240.15, 237.15, 237.7
HIND.RECT   ,504036, 121.75, 133.0, 121.75, 130.5
TATACONSUM  ,500800, 654.9, 656.65, 640.1, 649.4
JBF IND.LTD ,514034, 15.25, 16.05, 14.55, 16.05
KALYANKJIL  ,543278, 58.95, 59.4, 58.0, 58.1
NIESSPJ     ,542804, 5.8, 5.8, 5.8, 5.8
FERT CHE(PS ,590024, 117.75, 120.8, 116.0, 117.95
SUVENPHAR   ,543064, 543.0, 549.4, 532.5, 545.4
DHANI       ,532960, 171.5, 175.35, 165.4, 169.4
VIPCLOTHNG  ,532613, 13.02, 13.51, 13.02, 13.37
MESCON      ,540744, 11.31, 11.31, 10.45, 10.58
BAJAJ STEEL ,507944, 617.95, 617.95, 581.0, 587.75
GEMSTONE INV,531137, 1.33, 1.33, 1.26, 1.31
SARUPINDUS  ,514412, 14.25, 15.0, 14.25, 15.0
BANNARI AMAN,500041, 1906.9, 1988.0, 1900.0, 1931.65
THERMAX     ,500411, 1495.0, 1530.9, 1453.35, 1501.95
CITADEL     ,502445, 8.07, 8.9, 8.07, 8.84
THACKER     ,509945, 190.15, 209.0, 190.0, 190.0
KALPA.POWER ,522287, 360.45, 370.95, 348.55, 351.2
OIVL        ,530805, 13.4, 13.4, 13.4, 13.4
AMBICA AGAR.,532335, 20.25, 20.25, 18.35, 19.85
LUMAX TECH  ,532796, 137.75, 140.45, 134.3, 138.05
SIL INVEST  ,521194, 210.0, 241.95, 210.0, 241.95
WEBELSOLAR  ,517498, 43.8, 45.0, 42.0, 42.55
ALPINE HSG. ,526519, 12.82, 14.29, 12.82, 12.91
MASTEK LTD  ,523704, 1609.0, 1630.0, 1570.85, 1623.6
PIONEER DIS.,531879, 105.0, 111.0, 104.85, 107.7
FCS SOFTWARE,532666, 0.68, 0.7, 0.65, 0.68
R.S.SOFTWARE,517447, 27.5, 27.5, 26.6, 26.8
SUNDAR.CLAY ,520056, 3100.0, 3131.15, 3077.25, 3095.45
VARROC      ,541578, 370.3, 379.15, 370.3, 375.05
N C L IND.  ,502168, 180.0, 187.6, 180.0, 184.05
COMSYN      ,539986, 100.0, 103.0, 98.15, 99.05
ZODIAC VEN  ,503641, 8.2, 8.42, 8.2, 8.42
GHCL LTD    ,500171, 236.85, 239.05, 234.6, 235.7
VISION CORPO,531668, 2.9, 2.9, 2.64, 2.64
LEHIL       ,532998, 45.75, 45.75, 43.5, 45.0
EICHER MOTOR,505200, 2370.0, 2388.2, 2358.0, 2371.45
RAILTEL     ,543265, 120.0, 121.35, 119.4, 119.8
INDRAPRAST  ,532150, 70.0, 83.25, 69.05, 83.25
P.G.FOILS   ,526747, 92.0, 92.7, 89.45, 91.3
PARLEIND    ,532911, 9.1, 9.11, 8.87, 9.03
